identifier,protein_display_name,functional_group,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species,organism_id
V9KMD9,LY6/PLAUR domain containing 1 (Ly6/PLAUR domain-containing protein 1-like protein),,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,7868.0
V9LE91,LY6/PLAUR domain containing 6B (Ly6/PLAUR domain-containing protein 6B-like protein),,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,7868.0
V9LJ00,Prostate stem cell antigen-like protein (Sperm acrosome membrane-associated protein 4-like),,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,7868.0
V9LKE3,CD59 glycoprotein-like protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,7868.0
V9LKU2,CD59 glycoprotein-like protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,7868.0
V9NJE5,CD59 glycoprotein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Orectolobiformes,Ginglymostomatidae,Ginglymostoma,Ginglymostoma cirratum,7801.0
V9XQQ1,Boudin,,,,,,PF17064;,IPR031424,QVR-like,Platyhelminthes,Tricladida,Dugesiidae,Schmidtea,Schmidtea mediterranea,79327.0
W2SU01,UPAR/Ly6 domain-containing protein,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2SVC4,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2TEN6,ET module,,,,,,PF16975;,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2TGK9,Activin types I and II receptor domain protein,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2TH30,ET module,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2TJ37,ET module,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W2TWN8,ET module,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Ancylostomatidae,Necator,Necator americanus,51031.0
W5J3F7,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5J5I1,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JEU5,Omega-scoloptoxin-ssm1a,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JF11,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JGJ4,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JKD6,UPAR/Ly6 domain-containing protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JS17,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5JS25,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Culicidae,Anopheles,Anopheles darlingi,43151.0
W5K3C2,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes,Acestrorhamphidae,Astyanax,Astyanax mexicanus,7994.0
W5KXY8,Lymphocyte antigen 6 family member pge,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes,Acestrorhamphidae,Astyanax,Astyanax mexicanus,7994.0
W5LE44,CD59 glycoprotein-like,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes,Acestrorhamphidae,Astyanax,Astyanax mexicanus,7994.0
W5LL23,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes,Acestrorhamphidae,Astyanax,Astyanax mexicanus,7994.0
W5LVP5,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5M046,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5M061,LY6/PLAUR domain containing 6,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5M4X6,LY6/PLAUR domain containing 1,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5M6I8,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5M777,LY6/PLAUR domain containing 1,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5MFJ5,CD59 glycoprotein-like,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5MM03,Prostate stem cell antigen-like,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Semionotiformes,Lepisosteidae,Lepisosteus,Lepisosteus oculatus,7918.0
W5NPR5,UPAR/Ly6 domain-containing protein,,,,,,,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NTB4,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NTN6,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NTR4,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NTS0,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NU51,Uncharacterized protein,,,,,,PF00087;,IPR042339,Ly6D,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5NUT3,Snake toxin/toxin-like domain-containing protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5P9S9,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PG56,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like,,,,,,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PI35,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PQ20,Secreted protein of Ly-6 domain 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PQA9,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PQF6,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5PQG2,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Ovis,Ovis aries,9940.0
W5UIJ7,Ly6/PLAUR domain-containing protein 6,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes,Ictaluridae,Ictalurus,Ictalurus punctatus,7998.0
W6NB34,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Trichostrongylidae,Haemonchus,Haemonchus contortus,6289.0
W6NRL5,Protein PQN-24,,,,,,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida,Trichostrongylidae,Haemonchus,Haemonchus contortus,6289.0
W6U553,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus,6210.0
W6U9H3,Low affinity cationic amino acid transporter,,,,,,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus,6210.0
W6UFW3,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus,6210.0
W6UG94,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus,6210.0
W8AHA3,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8ALP9,(Mediterranean fruit fly) hypothetical protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8B283,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8B9S3,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8BKT3,(Mediterranean fruit fly) hypothetical protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8BLA3,(Mediterranean fruit fly) hypothetical protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8BX44,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C3U8,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C620,(Mediterranean fruit fly) hypothetical protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C635,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C6J1,(Mediterranean fruit fly) hypothetical protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C743,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8C9N0,Uncharacterized protein,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,7213.0
W8PW52,PMF Class III-like A variant 3,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8PW57,PMF Class III-like B variant 1,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8PW65,PMF variant 4,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8PWR1,PMF Class III-like A variant 2,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8PWR8,PMF Class III-like A variant 4 (PMF Class III-like A variant 5) (PMF Class III-like A variant 7),,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8PWS3,PMF variant 2 (PMF variant 3),,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8Q4I2,PMF Class III-like A variant 1,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8Q4I6,PMF Class III-like A variant 6,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8Q866,PMF variant 1,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8Q872,PMF variant 6,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8QQ36,PMF Class III-like B variant 2,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
W8QQ44,PMF variant 5,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Caudata,Plethodontidae,Plethodon,Plethodon cinereus,141976.0
X2ACF0,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Annelida,,Capitellidae,Capitella,Capitella teleta,283909.0
X2ATT7,Snake toxin/toxin-like domain-containing protein,,,,,,,IPR045860,Snake_toxin-like_sf,Annelida,,Capitellidae,Capitella,Capitella teleta,283909.0
Centipede3FTx_0001_61981,Centipede3FTx_0001_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0002_61981,Centipede3FTx_0002_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0003_61981,Centipede3FTx_0003_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0004_61981,Centipede3FTx_0004_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0005_61981,Centipede3FTx_0005_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0006_61981,Centipede3FTx_0006_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0007_61981,Centipede3FTx_0007_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0008_61981,Centipede3FTx_0008_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0009_61981,Centipede3FTx_0009_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0010_61981,Centipede3FTx_0010_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0011_61981,Centipede3FTx_0011_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0012_984703,Centipede3FTx_0012_984703,annotated,,,,,,,Unknown,Arthropoda,Scolopendromorpha,Scolopendridae,Rhysida,Rhysida immarginata,
Centipede3FTx_0013_1255758,Centipede3FTx_0013_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0014_1255758,Centipede3FTx_0014_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0015_1255758,Centipede3FTx_0015_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0016_60158,Centipede3FTx_0016_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0017_1255758,Centipede3FTx_0017_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0018_1255758,Centipede3FTx_0018_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0019_1255758,Centipede3FTx_0019_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0020_1255758,Centipede3FTx_0020_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0021_1255758,Centipede3FTx_0021_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0022_1255758,Centipede3FTx_0022_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0023_1255758,Centipede3FTx_0023_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0024_61981,Centipede3FTx_0024_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0025_61981,Centipede3FTx_0025_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0026_61981,Centipede3FTx_0026_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0027_61981,Centipede3FTx_0027_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0028_60158,Centipede3FTx_0028_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0029_61981,Centipede3FTx_0029_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0030_61981,Centipede3FTx_0030_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0031_61981,Centipede3FTx_0031_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0032_61981,Centipede3FTx_0032_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0033_61981,Centipede3FTx_0033_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0034_61981,Centipede3FTx_0034_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0035_984703,Centipede3FTx_0035_984703,annotated,,,,,,,Unknown,Arthropoda,Scolopendromorpha,Scolopendridae,Rhysida,Rhysida immarginata,
Centipede3FTx_0036_60158,Centipede3FTx_0036_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0037_60158,Centipede3FTx_0037_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0038_60158,Centipede3FTx_0038_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0039_60158,Centipede3FTx_0039_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0040_60158,Centipede3FTx_0040_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0041_60158,Centipede3FTx_0041_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0042_60158,Centipede3FTx_0042_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0043_60158,Centipede3FTx_0043_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0044_60158,Centipede3FTx_0044_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0045_60158,Centipede3FTx_0045_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0046_60158,Centipede3FTx_0046_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0047_60158,Centipede3FTx_0047_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0048_60158,Centipede3FTx_0048_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0049_60158,Centipede3FTx_0049_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0050_1255758,Centipede3FTx_0050_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0051_1255758,Centipede3FTx_0051_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0052_1255758,Centipede3FTx_0052_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0053_1255758,Centipede3FTx_0053_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0054_1255758,Centipede3FTx_0054_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0055_1255758,Centipede3FTx_0055_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0056_1255758,Centipede3FTx_0056_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0057_1255758,Centipede3FTx_0057_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0058_1255758,Centipede3FTx_0058_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0059_1255758,Centipede3FTx_0059_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0060_1255758,Centipede3FTx_0060_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0061_1255758,Centipede3FTx_0061_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0062_1255758,Centipede3FTx_0062_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0063_1255758,Centipede3FTx_0063_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0064_1255758,Centipede3FTx_0064_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0065_1255758,Centipede3FTx_0065_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0066_1255758,Centipede3FTx_0066_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0067_1255758,Centipede3FTx_0067_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0068_1255758,Centipede3FTx_0068_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0069_1255758,Centipede3FTx_0069_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0070_1255758,Centipede3FTx_0070_1255758,annotated,,,,,,,Unknown,Arthropoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,
Centipede3FTx_0071_60158,Centipede3FTx_0071_60158,annotated,,,,,,,Unknown,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,
Centipede3FTx_0072_61981,Centipede3FTx_0072_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
Centipede3FTx_0073_61981,Centipede3FTx_0073_61981,annotated,,,,,,,Unknown,Arthropoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,
