protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A667HKX7,UPAR/Ly6 domain-containing protein,61383,Lynx canadensis,141,22,108,IPR016054,Ly-6 antigen/uPA receptor-like
A0A667HKX7,UPAR/Ly6 domain-containing protein,61383,Lynx canadensis,141,22,108,IPR045860,Snake toxin-like superfamily
A0A8T0EAA5,Protein sleepless,94029,Argiope bruennichi,143,24,111,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8T0EAA5,Protein sleepless,94029,Argiope bruennichi,143,5,134,IPR050975,Sleep homeostasis regulator
B3NKX5,Uncharacterized protein,7220,Drosophila erecta,147,24,124,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
B3NKX5,Uncharacterized protein,7220,Drosophila erecta,147,6,138,IPR050975,Sleep homeostasis regulator
A0A6P8TAI3,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,172,44,123,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P8TAI3,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,172,44,124,IPR045860,Snake toxin-like superfamily
A0A6P8TAI3,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,172,29,138,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A3B3R2A9,UPAR/Ly6 domain-containing protein,1676925,Paramormyrops kingsleyae,102,6,78,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B3R2A9,UPAR/Ly6 domain-containing protein,1676925,Paramormyrops kingsleyae,102,4,82,IPR045860,Snake toxin-like superfamily
A0A3B3R2A9,UPAR/Ly6 domain-containing protein,1676925,Paramormyrops kingsleyae,102,9,85,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
C6JUP3,Three-finger toxin MicTx3,54390,Micrurus corallinus,82,22,81,IPR003571,Snake three-finger toxin
C6JUP3,Three-finger toxin MicTx3,54390,Micrurus corallinus,82,12,82,IPR045860,Snake toxin-like superfamily
C6JUP3,Three-finger toxin MicTx3,54390,Micrurus corallinus,82,23,81,IPR054131,Snake toxin cobra-type
A0A6I9ZL49,Ly6/PLAUR domain-containing protein 6 isoform X1,32536,Acinonyx jubatus,171,5,170,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A6I9ZL49,Ly6/PLAUR domain-containing protein 6 isoform X1,32536,Acinonyx jubatus,171,44,131,IPR045860,Snake toxin-like superfamily
D5J9P6,Non-conventional three finger toxin isoform 2,8614,Bungarus flaviceps,88,22,87,IPR003571,Snake three-finger toxin
D5J9P6,Non-conventional three finger toxin isoform 2,8614,Bungarus flaviceps,88,63,84,IPR018354,"Snake toxin, conserved site"
D5J9P6,Non-conventional three finger toxin isoform 2,8614,Bungarus flaviceps,88,12,87,IPR045860,Snake toxin-like superfamily
D5J9P6,Non-conventional three finger toxin isoform 2,8614,Bungarus flaviceps,88,26,87,IPR054131,Snake toxin cobra-type
A0A6D2WTN8,UPAR/Ly6 domain-containing protein,9598,Pan troglodytes,113,28,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6D2WTN8,UPAR/Ly6 domain-containing protein,9598,Pan troglodytes,113,1,113,IPR029691,Prostate and testis expressed protein 2
A0A6V7Y1X0,UPAR/Ly6 domain-containing protein,390850,Meloidogyne enterolobii,88,17,84,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6V7Y1X0,UPAR/Ly6 domain-containing protein,390850,Meloidogyne enterolobii,88,9,84,IPR045860,Snake toxin-like superfamily
A0A8B7Q0C0,Lymphocyte antigen 6 complex locus protein G6d,186990,Hipposideros armiger,101,11,97,IPR026524,Lymphocyte antigen 6 complex locus protein G6d/G6f
A0A8B7Q0C0,Lymphocyte antigen 6 complex locus protein G6d,186990,Hipposideros armiger,101,29,72,IPR045860,Snake toxin-like superfamily
A0A8M9PD04,UPAR/Ly6 domain-containing protein,7955,Danio rerio,162,17,97,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8M9PD04,UPAR/Ly6 domain-containing protein,7955,Danio rerio,162,107,140,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8M9PD04,UPAR/Ly6 domain-containing protein,7955,Danio rerio,162,15,100,IPR045860,Snake toxin-like superfamily
A0A8M9PD04,UPAR/Ly6 domain-containing protein,7955,Danio rerio,162,101,143,IPR045860,Snake toxin-like superfamily
A0A8M9PD04,UPAR/Ly6 domain-containing protein,7955,Danio rerio,162,5,99,IPR050918,CNF-like Phospholipase A2 Inhibitor
Q0GB34,Plethodontid modulating factor,263671,Plethodon shermani,84,20,84,IPR045860,Snake toxin-like superfamily
A0A818VMV6,Uncharacterized protein,2762511,Rotaria sp. Silwood1,111,9,89,IPR045860,Snake toxin-like superfamily
A0A6J2U7S6,Uncharacterized protein LOC115630704,7225,Drosophila lebanonensis,149,22,126,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6J2U7S6,Uncharacterized protein LOC115630704,7225,Drosophila lebanonensis,149,7,146,IPR050975,Sleep homeostasis regulator
A0A9N9MVL9,Ly6/PLAUR domain-containing protein 6B,467358,Ceutorhynchus assimilis,188,6,146,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A9N9MVL9,Ly6/PLAUR domain-containing protein 6B,467358,Ceutorhynchus assimilis,188,38,125,IPR045860,Snake toxin-like superfamily
A0A0B8RYW8,Three-finger toxin 7a,1899461,Philothamnus irregularis,109,46,107,IPR003571,Snake three-finger toxin
A0A0B8RYW8,Three-finger toxin 7a,1899461,Philothamnus irregularis,109,84,104,IPR018354,"Snake toxin, conserved site"
A0A0B8RYW8,Three-finger toxin 7a,1899461,Philothamnus irregularis,109,35,109,IPR045860,Snake toxin-like superfamily
A0A0B8RYW8,Three-finger toxin 7a,1899461,Philothamnus irregularis,109,47,107,IPR054131,Snake toxin cobra-type
A0A8J1JV71,UPAR/Ly6 domain-containing protein,8364,Xenopus tropicalis,123,21,108,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8J1JV71,UPAR/Ly6 domain-containing protein,8364,Xenopus tropicalis,123,22,96,IPR035076,Snake toxin/toxin-like
A0A8J1JV71,UPAR/Ly6 domain-containing protein,8364,Xenopus tropicalis,123,12,98,IPR045860,Snake toxin-like superfamily
A0A8J1JV71,UPAR/Ly6 domain-containing protein,8364,Xenopus tropicalis,123,1,120,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A669PBX4,Snake toxin/toxin-like domain-containing protein,9054,Phasianus colchicus,125,22,71,IPR018363,"CD59 antigen, conserved site"
A0A669PBX4,Snake toxin/toxin-like domain-containing protein,9054,Phasianus colchicus,125,21,95,IPR035076,Snake toxin/toxin-like
A0A669PBX4,Snake toxin/toxin-like domain-containing protein,9054,Phasianus colchicus,125,13,98,IPR045860,Snake toxin-like superfamily
A0A669PBX4,Snake toxin/toxin-like domain-containing protein,9054,Phasianus colchicus,125,1,117,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A2K5NGH0,UPAR/Ly6 domain-containing protein,9531,Cercocebus atys,98,22,96,IPR016054,Ly-6 antigen/uPA receptor-like
A0A2K5NGH0,UPAR/Ly6 domain-containing protein,9531,Cercocebus atys,98,22,96,IPR045860,Snake toxin-like superfamily
A0A4Z2BNK0,UPAR/Ly6 domain-containing protein,433685,Takifugu bimaculatus,127,20,103,IPR016054,Ly-6 antigen/uPA receptor-like
A0A4Z2BNK0,UPAR/Ly6 domain-containing protein,433685,Takifugu bimaculatus,127,17,107,IPR045860,Snake toxin-like superfamily
A0A820ZA02,Protein quiver,392032,Rotaria socialis,118,28,94,IPR045860,Snake toxin-like superfamily
A0A667YQE8,LY6/PLAUR domain containing 6B,586833,Myripristis murdjan,178,44,169,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A667YQE8,LY6/PLAUR domain containing 6B,586833,Myripristis murdjan,178,63,135,IPR045860,Snake toxin-like superfamily
A0A8K0JZT4,Protein sleepless,123851,Ladona fulva,145,25,116,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8K0JZT4,Protein sleepless,123851,Ladona fulva,145,9,132,IPR050975,Sleep homeostasis regulator
A0A1W0WM17,Protein quiver,2072580,Hypsibius exemplaris,139,27,110,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1W0WM17,Protein quiver,2072580,Hypsibius exemplaris,139,6,130,IPR050975,Sleep homeostasis regulator
A0AAV2TU96,UPAR/Ly6 domain-containing protein,300641,Calicophoron daubneyi,133,26,106,IPR045860,Snake toxin-like superfamily
A0A3B4XUA3,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,194,7,95,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B4XUA3,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,194,99,182,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B4XUA3,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,194,7,91,IPR045860,Snake toxin-like superfamily
A0A3B4XUA3,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,194,96,173,IPR045860,Snake toxin-like superfamily
A0A3B4XUA3,UPAR/Ly6 domain-containing protein,1841481,Seriola lalandi dorsalis,194,4,191,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0AAV2TYT7,UPAR/Ly6 domain-containing protein qvr,300641,Calicophoron daubneyi,161,46,134,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAV2TYT7,UPAR/Ly6 domain-containing protein qvr,300641,Calicophoron daubneyi,161,41,153,IPR050975,Sleep homeostasis regulator
A0A8J6HG74,Activin types I and II receptor domain-containing protein,7067,Tenebrio molitor,112,22,96,IPR000472,Activin types I and II receptor domain
A0A8J6HG74,Activin types I and II receptor domain-containing protein,7067,Tenebrio molitor,112,18,111,IPR045860,Snake toxin-like superfamily
A0AAV4JB55,Protein sleepless,1093978,Elysia marginata,134,18,106,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAV4JB55,Protein sleepless,1093978,Elysia marginata,134,17,107,IPR045860,Snake toxin-like superfamily
A0AAV4JB55,Protein sleepless,1093978,Elysia marginata,134,14,128,IPR050975,Sleep homeostasis regulator
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,130,21,107,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,130,22,67,IPR018363,"CD59 antigen, conserved site"
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,130,21,93,IPR035076,Snake toxin/toxin-like
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,130,1,129,IPR042339,Lymphocyte antigen 6D
A0A6J1ZQZ5,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,130,16,94,IPR045860,Snake toxin-like superfamily
Q0GAU6,Plethodontid modulating factor,263669,Plethodon aureolus,76,20,76,IPR045860,Snake toxin-like superfamily
A0AAF3FK35,UPAR/Ly6 domain-containing protein,2138241,Mesorhabditis belari,111,8,93,IPR045860,Snake toxin-like superfamily
A0A8C1L389,Si:dkeyp-80c12.8,7962,Cyprinus carpio,104,17,87,IPR045860,Snake toxin-like superfamily
A0A7R9D8Z1,Protein sleepless,61476,Timema cristinae,170,49,144,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A7R9D8Z1,Protein sleepless,61476,Timema cristinae,170,43,160,IPR050975,Sleep homeostasis regulator
A0A481MQL7,Three-Finger Toxin 00,46286,Boiga dendrophila,103,35,101,IPR003571,Snake three-finger toxin
A0A481MQL7,Three-Finger Toxin 00,46286,Boiga dendrophila,103,28,103,IPR045860,Snake toxin-like superfamily
A0A481MQL7,Three-Finger Toxin 00,46286,Boiga dendrophila,103,47,101,IPR054131,Snake toxin cobra-type
G1U647,Uncharacterized protein,9986,Oryctolagus cuniculus,148,4,124,IPR026524,Lymphocyte antigen 6 complex locus protein G6d/G6f
A0A154PAQ3,Protein sleepless,178035,Dufourea novaeangliae,165,63,138,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A154PAQ3,Protein sleepless,178035,Dufourea novaeangliae,165,6,151,IPR050975,Sleep homeostasis regulator
A0A3Q2Y0T0,Snake toxin/toxin-like domain-containing protein,109280,Hippocampus comes,90,20,90,IPR035076,Snake toxin/toxin-like
A0A3Q2Y0T0,Snake toxin/toxin-like domain-containing protein,109280,Hippocampus comes,90,17,90,IPR045860,Snake toxin-like superfamily
A0A834KY68,UPAR/Ly6 domain-containing protein,30732,Oryzias melastigma,142,32,128,IPR016054,Ly-6 antigen/uPA receptor-like
A0A834KY68,UPAR/Ly6 domain-containing protein,30732,Oryzias melastigma,142,31,118,IPR045860,Snake toxin-like superfamily
A0A834KY68,UPAR/Ly6 domain-containing protein,30732,Oryzias melastigma,142,29,141,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,18,105,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,110,182,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,110,174,IPR035076,Snake toxin/toxin-like
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,17,97,IPR045860,Snake toxin-like superfamily
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,105,179,IPR045860,Snake toxin-like superfamily
A0A8C2AG71,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,5,192,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A212EI76,Uncharacterized protein,278856,Danaus plexippus plexippus,132,22,111,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A212EI76,Uncharacterized protein,278856,Danaus plexippus plexippus,132,19,113,IPR045860,Snake toxin-like superfamily
A0A212EI76,Uncharacterized protein,278856,Danaus plexippus plexippus,132,5,124,IPR050975,Sleep homeostasis regulator
A0A6I8ND62,UPAR/Ly6 domain-containing protein,9258,Ornithorhynchus anatinus,176,70,150,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6I8ND62,UPAR/Ly6 domain-containing protein,9258,Ornithorhynchus anatinus,176,1,176,IPR039237,Lymphocyte antigen 6 complex locus protein G6c
A0A6I8ND62,UPAR/Ly6 domain-containing protein,9258,Ornithorhynchus anatinus,176,70,151,IPR045860,Snake toxin-like superfamily
A0A1S3D283,Protein sleepless,121845,Diaphorina citri,137,25,116,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1S3D283,Protein sleepless,121845,Diaphorina citri,137,8,136,IPR050975,Sleep homeostasis regulator
A0A513ZV83,UPAR/Ly6 domain-containing protein,1104422,Nyctibatrachus petraeus,198,18,106,IPR016054,Ly-6 antigen/uPA receptor-like
A0A513ZV83,UPAR/Ly6 domain-containing protein,1104422,Nyctibatrachus petraeus,198,17,109,IPR045860,Snake toxin-like superfamily
A0A513ZV83,UPAR/Ly6 domain-containing protein,1104422,Nyctibatrachus petraeus,198,118,198,IPR045860,Snake toxin-like superfamily
A0A513ZV83,UPAR/Ly6 domain-containing protein,1104422,Nyctibatrachus petraeus,198,1,189,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A9P0KKC6,Protein sleepless,200917,Acanthoscelides obtectus,141,24,115,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A9P0KKC6,Protein sleepless,200917,Acanthoscelides obtectus,141,4,138,IPR050975,Sleep homeostasis regulator
A0A8I6TCF2,Protein sleepless,79782,Cimex lectularius,163,25,135,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8I6TCF2,Protein sleepless,79782,Cimex lectularius,163,22,76,IPR045860,Snake toxin-like superfamily
A0A8I6TCF2,Protein sleepless,79782,Cimex lectularius,163,4,158,IPR050975,Sleep homeostasis regulator
A0A6P5R5I0,Lymphocyte antigen 6H,10089,Mus caroli,160,45,144,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P5R5I0,Lymphocyte antigen 6H,10089,Mus caroli,160,44,133,IPR045860,Snake toxin-like superfamily
A0A6P5R5I0,Lymphocyte antigen 6H,10089,Mus caroli,160,20,160,IPR051445,Lymphocyte Antigen 6 Family Modulators
A0A673V6L7,MAC-inhibitory protein,37032,Suricata suricatta,127,29,113,IPR016054,Ly-6 antigen/uPA receptor-like
A0A673V6L7,MAC-inhibitory protein,37032,Suricata suricatta,127,28,105,IPR045860,Snake toxin-like superfamily
A0A673V6L7,MAC-inhibitory protein,37032,Suricata suricatta,127,4,126,IPR056949,CD59 glycoprotein
A0A815TQG0,Uncharacterized protein,433720,Adineta steineri,125,26,98,IPR045860,Snake toxin-like superfamily
A0AAE0QPU4,UPAR/Ly6 domain-containing protein,175788,Hemibagrus guttatus,139,28,123,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAE0QPU4,UPAR/Ly6 domain-containing protein,175788,Hemibagrus guttatus,139,26,114,IPR045860,Snake toxin-like superfamily
A0AAE0QPU4,UPAR/Ly6 domain-containing protein,175788,Hemibagrus guttatus,139,6,130,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0AAU9U0H9,Protein sleepless,104508,Euphydryas editha,148,20,122,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAU9U0H9,Protein sleepless,104508,Euphydryas editha,148,2,137,IPR050975,Sleep homeostasis regulator
A0A8R2C683,UPAR/Ly6 domain-containing protein qvr,7091,Bombyx mori,143,32,120,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8R2C683,UPAR/Ly6 domain-containing protein qvr,7091,Bombyx mori,143,25,141,IPR050975,Sleep homeostasis regulator
W8Q872,Snake toxin/toxin-like domain-containing protein,141976,Plethodon cinereus,176,121,175,IPR035076,Snake toxin/toxin-like
W8Q872,Snake toxin/toxin-like domain-containing protein,141976,Plethodon cinereus,176,1,95,IPR040439,Protein FAM237
W8Q872,Snake toxin/toxin-like domain-containing protein,141976,Plethodon cinereus,176,109,175,IPR045860,Snake toxin-like superfamily
A0A2K6KEG1,Snake toxin/toxin-like domain-containing protein,61621,Rhinopithecus bieti,66,21,55,IPR035076,Snake toxin/toxin-like
A0A2K6KEG1,Snake toxin/toxin-like domain-containing protein,61621,Rhinopithecus bieti,66,18,65,IPR045860,Snake toxin-like superfamily
A0A2K6KEG1,Snake toxin/toxin-like domain-containing protein,61621,Rhinopithecus bieti,66,1,58,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A8C6I0Z5,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,144,35,128,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C6I0Z5,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,144,38,88,IPR018363,"CD59 antigen, conserved site"
A0A8C6I0Z5,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,144,36,121,IPR045860,Snake toxin-like superfamily
A0A8C6I0Z5,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,144,28,143,IPR051445,Lymphocyte Antigen 6 Family Modulators
A0A8I6R741,Protein sleepless,79782,Cimex lectularius,132,24,109,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A819KYA3,Uncharacterized protein,392030,Rotaria magnacalcarata,103,8,80,IPR045860,Snake toxin-like superfamily
A0A2M4AQL9,Putative omega-scoloptoxin-ssm1a,58253,Anopheles triannulatus,157,35,128,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A2M4AQL9,Putative omega-scoloptoxin-ssm1a,58253,Anopheles triannulatus,157,12,147,IPR050975,Sleep homeostasis regulator
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,28,87,IPR003571,Snake three-finger toxin
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,33,50,IPR003572,"Snake cytotoxin, cobra-type"
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,51,66,IPR003572,"Snake cytotoxin, cobra-type"
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,68,78,IPR003572,"Snake cytotoxin, cobra-type"
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,79,86,IPR003572,"Snake cytotoxin, cobra-type"
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,64,84,IPR018354,"Snake toxin, conserved site"
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,28,87,IPR045860,Snake toxin-like superfamily
A0A8C6XHB2,Uncharacterized protein,35670,Naja naja,87,38,87,IPR054131,Snake toxin cobra-type
G1T320,UPAR/Ly6 domain-containing protein,9986,Oryctolagus cuniculus,113,28,109,IPR016054,Ly-6 antigen/uPA receptor-like
G1T320,UPAR/Ly6 domain-containing protein,9986,Oryctolagus cuniculus,113,1,113,IPR029691,Prostate and testis expressed protein 2
A0A818S4T2,Snake toxin/toxin-like domain-containing protein,2762511,Rotaria sp. Silwood1,68,7,40,IPR035076,Snake toxin/toxin-like
A0A818S4T2,Snake toxin/toxin-like domain-containing protein,2762511,Rotaria sp. Silwood1,68,2,43,IPR045860,Snake toxin-like superfamily
B4IFH9,GM23383,7238,Drosophila sechellia,148,21,122,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
B4IFH9,GM23383,7238,Drosophila sechellia,148,5,144,IPR050975,Sleep homeostasis regulator
A0AB39YZN6,Protein sleepless,28584,Drosophila suzukii,148,24,118,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AB39YZN6,Protein sleepless,28584,Drosophila suzukii,148,21,120,IPR045860,Snake toxin-like superfamily
A0AB39YZN6,Protein sleepless,28584,Drosophila suzukii,148,3,132,IPR050975,Sleep homeostasis regulator
A0A6P7WWR7,Activin types I and II receptor domain-containing protein,1415580,Microcaecilia unicolor,113,27,102,IPR000472,Activin types I and II receptor domain
A0A6P7WWR7,Activin types I and II receptor domain-containing protein,1415580,Microcaecilia unicolor,113,26,113,IPR045860,Snake toxin-like superfamily
A0A835GM96,Protein sleepless,7107,Spodoptera exigua,149,20,123,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
