identifier,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order
A0A8T0E2L3,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8T0E2U4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0EAA5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0EB33,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0EBF7,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0ED18,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8T0EI34,True,True,False,True,PF06211;PF19337;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8T0EZ89,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0F3D8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0F4J4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0F4Q4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FAV0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FFF9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FJ16,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FLR8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FTL5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Arthropoda,Araneae
A0A8T0FUZ5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FWJ8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T0FWS3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8T1LX61,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1LYI3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1M8T9,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Opisthorchiida
A0A8T1MDE0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1MDE9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1MVV8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1MYG7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1MYL4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1MZ84,False,False,False,True,PF00087;,IPR035076,Toxin/TOLIP,Platyhelminthes,Opisthorchiida
A0A8T1N0C2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1N1B6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Opisthorchiida
A0A8T1N3V4,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Opisthorchiida
A0A8T1RWW3,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Testudines
A0A8T1S329,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Testudines
A0A8T1S6N7,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Testudines
A0A8T1SBX2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines
A0A8T1SCN7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines
A0A8T1SLU2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines
A0A8T1SSP0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines
A0A8T1ST16,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Testudines
A0A8T1SXX1,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Testudines
A0A8T1TBN6,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines
A0A8T2IAB5,False,False,False,False,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Anura
A0A8T2ICY2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2ID64,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Anura
A0A8T2IGD1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IKT7,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2ILA4,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IM49,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IP27,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IPD6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2IR35,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2IRJ5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IRQ4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IRQ5,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2IS80,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2ISN8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2IT31,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2ITF9,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2ITM3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2IU83,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2IYG0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2J095,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2JCH1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2JDC0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2JDC4,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2JGH5,False,False,False,False,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Anura
A0A8T2JTU2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A8T2JW96,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
A0A8T2K7H5,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Anura
A0A8T2KAH9,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Anura
A0A8T2KS01,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2KVZ5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2KZI0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2L074,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2LH67,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2LHL4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Characiformes
A0A8T2LIT3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2LYP8,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2M1A5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2M1Y8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2M3E7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2M693,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2MBA0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2MBU7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Characiformes
A0A8T2MHQ2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2MJG3,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Albuliformes
A0A8T2MKR3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes
A0A8T2MS52,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T2MVE3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2N9Z3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2NA12,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T2NC85,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2ND24,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2NY30,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T2P713,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2PI43,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Albuliformes
A0A8T2PKD0,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Albuliformes
A0A8T2PQ46,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T2PRA8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T2PVU4,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T2PWY8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T3CIH7,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Albuliformes
A0A8T3CLY1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3CMI3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T3CNV6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Albuliformes
A0A8T3CQ92,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3CV86,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3D3E2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T3DAX1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T3DHT4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3DL47,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3DRY6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Albuliformes
A0A8T3DX98,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Albuliformes
A0A8T3E5P9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8T3E7N5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Albuliformes
A0A8U0NFK8,False,False,False,False,,IPR039237,LY6G6C,Chordata,Carnivora
A0A8U0PAG4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0PCV7,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Salmoniformes
A0A8U0PJX2,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0PR70,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0QR44,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0R1H3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0R4G3,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Salmoniformes
A0A8U0RS67,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0RSI9,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0RVF9,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0RVI1,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Carnivora
A0A8U0RVN0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0S088,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0S0I6,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0S0K6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0SRK5,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Carnivora
A0A8U0T511,False,False,False,True,PF16975;,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora
A0A8U0TMJ2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0TSP6,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0TUL0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0U0P5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U0UVH9,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0V128,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A8U0WK74,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U0WKW1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U0WLU1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U0WLW9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U0WN12,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U0WN55,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8U1BVC0,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U1BYF8,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Salmoniformes
A0A8U1ETU6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Salmoniformes
A0A8U1F5Z4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Salmoniformes
A0A8U1F680,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Salmoniformes
A0A8U1FAS0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Salmoniformes
A0A8U1H3Q3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A8U1H6Y0,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Salmoniformes
A0A8V0XRA0,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0XWY0,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0Y052,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0Y087,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0Y2Z3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0Y3K6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
A0A8V0Y4C4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Galliformes
A0A8V0Z223,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Galliformes
A0A8V5GDM4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A8V5GXQ5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A8V5H3L4,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A8V5H6C2,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A8V5H6D6,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A8W4F9E2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A8W4FK36,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A8W4FLK7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A8W7I0R9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7JAW5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7K6C8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7K889,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7P353,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7P5X7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7PE87,False,False,False,False,PF01064;,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A8W7PEN4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7PFD4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7PGJ4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A8W7PS70,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A8W7PVR1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7Q2D0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W7Q3F5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A8W8I138,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8I2F6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8I3W4,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8IZ92,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Mollusca,Ostreida
A0A8W8J1L7,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Mollusca,Ostreida
A0A8W8J2B1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Mollusca,Ostreida
A0A8W8J6H0,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8J7X5,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8J9Z5,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8JFX5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Mollusca,Ostreida
A0A8W8K6C2,False,False,False,False,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8KFK6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8KQ87,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8KSJ0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8KTW9,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8KWF7,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8KXG7,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8L174,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8L4X6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8L6K5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8LGY3,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8LX96,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8M8T5,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8MAJ7,False,False,False,True,PF06211;,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8MHI3,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8MTC1,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8MVA7,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8MZT1,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8W8N085,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8N0C8,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8N111,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8N2K3,False,False,False,False,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8N454,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8N6L5,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8NKT0,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8NPJ4,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida
A0A8W8P4L3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Ostreida
A0A8X6FKB6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6G344,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6G371,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6G4B9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6GBN9,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6GJT0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6GZG1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6H0E6,True,True,False,True,PF06211;PF19337;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6HAH0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6HB97,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6HKT7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6INP9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6IPT3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6JPF9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6JZJ2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6KQX4,False,False,False,True,PF06211;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6KSA8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6KZ44,False,False,False,True,PF00087;,IPR035076,Toxin/TOLIP,Arthropoda,Araneae
A0A8X6LTT8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6MFC9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6MHC5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6MKI5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6MX37,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6N969,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6NIE2,False,False,False,True,PF00087;,IPR035076,Toxin/TOLIP,Arthropoda,Araneae
A0A8X6NJ46,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6P1P0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6PPP8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6PWT4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6QCV6,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6QEZ7,False,False,False,True,PF06211;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6R391,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
A0A8X6SN87,False,False,False,False,PF01064;,IPR045860,Snake_toxin-like_sf,Arthropoda,Araneae
A0A8X6ULC1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Araneae
