identifier,is_transmembrane,is_helix,is_beta,has_signal,organism_id,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species
A0AAD8DKE4,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DL30,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DNP9,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DRB8,False,False,False,True,271217,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DUN1,False,False,False,True,271217,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DV10,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DVV4,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8DW24,False,False,False,True,271217,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Noctuidae,Mythimna,Mythimna separata
A0AAD8EEK7,False,False,False,False,6984,,IPR045860,Snake_toxin-like_sf,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8EMJ0,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8EMX0,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8EN74,False,False,False,True,6984,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea,Blaberidae,Diploptera,Diploptera punctata
A0AAD8F194,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8F3F5,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8F464,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8FBU4,False,False,False,True,112525,PF17064;,IPR031424,QVR-like,Mollusca,,Planorbidae,Biomphalaria,Biomphalaria pfeifferi
A0AAD8FNZ9,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FQF2,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FR67,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FRE1,False,False,False,False,40147,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FRU4,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FTI5,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FVF1,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FW28,False,False,False,False,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8FZC7,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8G245,False,False,False,True,40147,,IPR045860,Snake_toxin-like_sf,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8G3Q8,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8G699,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8G6Y5,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8G8C5,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GEX4,False,False,False,True,40147,,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GEZ1,False,False,False,True,40147,PF01064;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GF00,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GF39,False,False,False,True,40147,,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GF65,False,False,False,True,40147,,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8GF84,False,False,False,True,40147,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes,Acipenseridae,Acipenser,Acipenser oxyrinchus
A0AAD8YY01,False,False,False,True,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD8ZB10,False,False,False,False,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD8ZJC0,False,False,False,False,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD8ZJU8,False,False,False,True,2609070,PF16975;,IPR039457,LYPD6-like,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD8ZSQ3,False,False,False,True,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD9B3B2,False,False,False,True,100907,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BAU0,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BB08,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BBN9,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BBS4,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BE04,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BEH0,False,False,False,True,100907,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BP92,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9BSC0,False,False,False,True,100907,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9C310,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9C7R7,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9CRG3,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9DPW7,False,False,False,True,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD9DR00,False,False,False,True,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD9DS86,False,False,False,True,2609070,,IPR045860,Snake_toxin-like_sf,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD9E527,False,False,False,True,2609070,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus voltai
A0AAD9ESC1,False,False,False,True,100907,PF16975;,IPR039457,LYPD6-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9ESG2,False,False,False,True,100907,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9EW97,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9EWA8,False,False,False,False,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9FAP6,False,False,False,True,100907,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9FBC6,False,False,False,True,100907,,IPR045860,Snake_toxin-like_sf,Chordata,Perciformes,Nototheniidae,Dissostichus,Dissostichus eleginoides
A0AAD9IWR0,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9IXS2,False,False,False,False,53620,PF16975;,IPR039457,LYPD6-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9IYK3,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9J719,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9JHH5,False,False,False,False,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9JJI0,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9JMX5,False,False,False,True,53620,PF00021;,IPR016054,LY6_UPA_recep-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9JV98,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9JVT5,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9K0J0,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9K836,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9K860,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9KAK2,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9KBK4,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9KEQ2,False,False,False,True,53620,PF17064;,IPR031424,QVR-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9KN80,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9KYX1,False,False,False,False,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9L2I6,False,False,False,True,27915,PF16975;,IPR039457,LYPD6-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9L536,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9MV61,False,False,False,False,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9MYI5,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9MZU4,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9N812,False,False,False,False,53620,PF16975;,IPR039457,LYPD6-like,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9NC90,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9NDG7,False,False,False,True,53620,,IPR045860,Snake_toxin-like_sf,Annelida,Terebellida,Alvinellidae,Paralvinella,Paralvinella palmiformis
A0AAD9NNY5,False,False,False,True,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9NTI8,False,False,False,True,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9NWP1,False,False,False,True,27915,PF01064;,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9P2R0,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9P4H3,False,False,False,False,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9P7Y9,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9PC26,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9PD13,False,False,False,True,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9PER3,False,False,False,False,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9PF64,False,False,False,True,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9Q2F0,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9Q2S0,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9Q2T4,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9Q3Q6,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9Q6B2,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9Q6F7,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QDX3,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QJ32,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QLV9,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QMX5,False,False,False,False,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QMZ4,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QNJ3,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QPL6,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QPQ3,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QPS8,False,False,False,True,6130,PF01064;,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QQ55,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QQA3,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9QQZ4,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9R4B9,False,False,False,True,6130,,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9R4L4,False,False,False,False,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9R4L8,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9R5M5,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9R618,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9RK63,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9RXJ9,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9RXM7,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9RXY4,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9UCL5,False,False,False,False,27915,PF17064;,IPR031424,QVR-like,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9UED8,False,False,False,True,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9UJU4,False,False,False,True,27915,,IPR045860,Snake_toxin-like_sf,Annelida,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae
A0AAD9UY46,False,False,False,True,6130,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9V724,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9V760,False,False,False,True,6130,,IPR045860,Snake_toxin-like_sf,Cnidaria,Scleractinia,Acroporidae,Acropora,Acropora cervicornis
A0AAD9VIZ8,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VJ33,False,False,False,True,1348599,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VJS8,False,False,False,True,1348599,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VM37,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VNZ3,False,False,False,True,1348599,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VUU5,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VUW6,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAD9VVS8,False,False,False,True,1348599,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Vespidae,Odynerus,Odynerus spinipes
A0AAE0PWQ5,False,False,False,True,175788,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0Q518,False,False,False,True,175788,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0QD06,False,False,False,True,175788,,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0QD43,False,False,False,False,175788,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0QPU4,False,False,False,True,175788,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0QSF3,False,False,False,True,175788,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0R7P0,False,False,False,True,175788,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0RDV0,False,False,False,True,175788,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0RL94,False,False,False,True,175788,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes,Bagridae,Hemibagrus,Hemibagrus guttatus
A0AAE0RY61,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
A0AAE0RYK5,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
A0AAE0S0F9,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
A0AAE0S1E1,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
A0AAE0S2P7,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
A0AAE0S2T1,False,False,False,True,2493646,PF17064;,IPR031424,QVR-like,Mollusca,Unionida,Unionidae,Potamilus,Potamilus streckersoni
