protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A974HCV5,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,197,18,101,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HCV7,Uncharacterized protein,8355,Xenopus laevis,168,3,92,InterPro:IPR045860,Uncharacterized protein
A0A974HCW2,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,163,86,162,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HCW2,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,163,5,77,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HCW4,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,48,130,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HCW4,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,133,211,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HCW4,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,216,295,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD40,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,191,18,98,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD40,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,191,110,191,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD43,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,263,16,101,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD43,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,263,110,217,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD45,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,243,140,224,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD63,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,200,1,86,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD63,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,200,94,180,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD65,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,215,113,192,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD65,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,215,18,104,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD66,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,217,18,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HD66,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,217,114,196,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HDB2,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,216,296,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HDB2,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,48,130,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HDB2,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,296,133,211,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HDP3,Serine/threonine-protein kinase receptor,8355,Xenopus laevis,800,160,273,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A974HDP3,Serine/threonine-protein kinase receptor,8355,Xenopus laevis,800,27,137,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A974HDP3,Serine/threonine-protein kinase receptor,8355,Xenopus laevis,800,271,386,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A974HDX0,BMP and activin membrane-bound inhibitor homolog,8355,Xenopus laevis,261,25,120,InterPro:IPR045860,BMP and activin membrane-bound inhibitor homolog
A0A974HF10,Serine/threonine-protein kinase receptor,8355,Xenopus laevis,430,6,41,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A974HGL0,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,124,12,96,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HGM1,Snake toxin/toxin-like domain-containing protein,8355,Xenopus laevis,132,18,94,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A974HGQ5,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,108,3,80,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HGR1,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,123,13,98,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HH25,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,120,19,94,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HH29,Snake toxin/toxin-like domain-containing protein,8355,Xenopus laevis,137,28,107,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A974HMN3,Uncharacterized protein,8355,Xenopus laevis,88,17,88,InterPro:IPR045860,Uncharacterized protein
A0A974HQ17,UPAR/Ly6 domain-containing protein,8355,Xenopus laevis,88,17,88,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A974HWB5,receptor protein serine/threonine kinase,8355,Xenopus laevis,505,24,109,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A974HWH7,Activin receptor type-1B,8355,Xenopus laevis,498,24,101,InterPro:IPR045860,Activin receptor type-1B
A0A974HX00,receptor protein serine/threonine kinase,8355,Xenopus laevis,491,27,118,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A974HZ15,Activin receptor type-1B,8355,Xenopus laevis,499,26,102,InterPro:IPR045860,Activin receptor type-1B
A0A974HZ79,receptor protein serine/threonine kinase,8355,Xenopus laevis,506,25,111,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A974HZB2,Serine/threonine-protein kinase receptor,8355,Xenopus laevis,544,28,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A974I3P4,receptor protein serine/threonine kinase,8355,Xenopus laevis,532,59,156,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A977JZ32,receptor protein serine/threonine kinase,71412,Penaeus merguiensis,569,77,173,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A977PF39,Serine/threonine-protein kinase receptor,71412,Penaeus merguiensis,1006,22,126,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A979E2X0,Ly6/PLAUR domain-containing protein 1-like,7998,Ictalurus punctatus,130,24,108,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 1-like
A0A979FAW5,UPAR/Ly6 domain-containing protein,7998,Ictalurus punctatus,128,19,107,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A979FGS7,receptor protein serine/threonine kinase,294128,Hyalella azteca,649,99,201,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A979FND6,Serine/threonine-protein kinase receptor,294128,Hyalella azteca,527,80,164,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A979FSA6,Protein sleepless,294128,Hyalella azteca,136,17,112,InterPro:IPR045860,Protein sleepless
A0A9B0BJY3,Protein sleepless,30195,Bombus terrestris,167,52,130,InterPro:IPR045860,Protein sleepless
A0A9B0BKX0,Activin types I and II receptor domain-containing protein,30195,Bombus terrestris,232,31,146,InterPro:IPR045860,Activin types I and II receptor domain-containing protein
A0A9B0BVD5,Serine/threonine-protein kinase receptor,30195,Bombus terrestris,526,23,125,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0C0Q8,BMP and activin membrane-bound inhibitor homolog,30195,Bombus terrestris,212,40,116,InterPro:IPR045860,BMP and activin membrane-bound inhibitor homolog
A0A9B0C0U2,Ly6/PLAUR domain-containing protein 6B,30195,Bombus terrestris,187,48,136,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6B
A0A9B0F3N1,Protein sleepless,30195,Bombus terrestris,145,21,118,InterPro:IPR045860,Protein sleepless
A0A9B0GKX3,Snake toxin/toxin-like domain-containing protein,9708,Odobenus rosmarus divergens,168,53,131,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A9B0GTX7,UPAR/Ly6 domain-containing protein,9708,Odobenus rosmarus divergens,165,19,102,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0GXR2,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,9708,Odobenus rosmarus divergens,241,149,229,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein
A0A9B0GXR2,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,9708,Odobenus rosmarus divergens,241,55,141,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein
A0A9B0LQ74,Ly6/PLAUR domain-containing protein 6B,9708,Odobenus rosmarus divergens,211,84,172,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6B
A0A9B0LTG3,Snake toxin/toxin-like domain-containing protein,9708,Odobenus rosmarus divergens,103,18,103,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A9B0SSX9,Ly-6/neurotoxin-like protein 1,185453,Chrysochloris asiatica,114,12,93,InterPro:IPR045860,Ly-6/neurotoxin-like protein 1
A0A9B0ST93,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,124,16,94,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0SUG4,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,205,76,163,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0SVP5,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,225,73,151,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0SWZ9,Lymphocyte antigen 6H,185453,Chrysochloris asiatica,140,23,113,InterPro:IPR045860,Lymphocyte antigen 6H
A0A9B0SX93,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,262,136,219,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0SXN5,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,273,20,102,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0T1T2,Ly6/PLAUR domain-containing protein 6B,185453,Chrysochloris asiatica,169,42,130,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6B
A0A9B0T234,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,127,20,102,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0T3B8,Ly6/PLAUR domain-containing protein 6,185453,Chrysochloris asiatica,171,44,131,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6
A0A9B0T3R8,Snake toxin/toxin-like domain-containing protein,185453,Chrysochloris asiatica,123,19,102,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A9B0T481,Snake toxin/toxin-like domain-containing protein,185453,Chrysochloris asiatica,274,24,104,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A9B0TD12,TGF-beta receptor type-1,185453,Chrysochloris asiatica,499,29,108,InterPro:IPR045860,TGF-beta receptor type-1
A0A9B0TFM1,TGF-beta receptor type-1,185453,Chrysochloris asiatica,503,29,110,InterPro:IPR045860,TGF-beta receptor type-1
A0A9B0TIE3,MAC-inhibitory protein,185453,Chrysochloris asiatica,139,42,117,InterPro:IPR045860,MAC-inhibitory protein
A0A9B0TSI4,Activin receptor type-1B,185453,Chrysochloris asiatica,481,6,83,InterPro:IPR045860,Activin receptor type-1B
A0A9B0TTC0,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,123,19,101,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TTN1,Activin receptor type-1B,185453,Chrysochloris asiatica,505,30,107,InterPro:IPR045860,Activin receptor type-1B
A0A9B0TU19,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,496,18,97,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0TVH8,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,424,324,393,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TVH8,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,424,135,200,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TW17,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,285,104,158,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TW17,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,285,160,247,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TW17,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,285,20,97,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TW36,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,246,140,207,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TWF7,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,268,154,216,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0TWL1,Urokinase plasminogen activator surface receptor,185453,Chrysochloris asiatica,332,104,206,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A9B0TWL1,Urokinase plasminogen activator surface receptor,185453,Chrysochloris asiatica,332,207,294,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A9B0TWL1,Urokinase plasminogen activator surface receptor,185453,Chrysochloris asiatica,332,20,97,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A9B0TXD8,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,509,22,108,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0TYE5,receptor protein serine/threonine kinase,185453,Chrysochloris asiatica,370,1,55,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9B0TZX5,receptor protein serine/threonine kinase,185453,Chrysochloris asiatica,293,1,54,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9B0U0I9,Activin receptor type-1C,185453,Chrysochloris asiatica,494,24,100,InterPro:IPR045860,Activin receptor type-1C
A0A9B0U0N4,Anti-Muellerian hormone type-2 receptor,185453,Chrysochloris asiatica,549,22,125,InterPro:IPR045860,Anti-Muellerian hormone type-2 receptor
A0A9B0U156,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,185453,Chrysochloris asiatica,286,100,187,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein
A0A9B0U156,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,185453,Chrysochloris asiatica,286,194,275,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein
A0A9B0U2W2,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,532,59,156,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0U5H7,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,502,29,126,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0U900,Ly6/PLAUR domain-containing protein 1,185453,Chrysochloris asiatica,77,2,44,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 1
A0A9B0U9G3,receptor protein serine/threonine kinase,185453,Chrysochloris asiatica,532,55,152,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9B0WH12,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,513,20,120,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0WIT0,TGF-beta receptor type-2,185453,Chrysochloris asiatica,591,63,180,InterPro:IPR045860,TGF-beta receptor type-2
A0A9B0WP42,Bone morphogenetic protein receptor type-2,185453,Chrysochloris asiatica,1037,30,131,InterPro:IPR045860,Bone morphogenetic protein receptor type-2
A0A9B0WV84,Serine/threonine-protein kinase receptor,185453,Chrysochloris asiatica,512,19,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B0WVY6,Activin receptor type-1C,185453,Chrysochloris asiatica,414,24,100,InterPro:IPR045860,Activin receptor type-1C
A0A9B0WWX4,BMP and activin membrane-bound inhibitor homolog,185453,Chrysochloris asiatica,260,25,124,InterPro:IPR045860,BMP and activin membrane-bound inhibitor homolog
A0A9B0WY02,Activin receptor type-1C,185453,Chrysochloris asiatica,444,4,50,InterPro:IPR045860,Activin receptor type-1C
A0A9B0WY09,Ly6/PLAUR domain-containing protein 3,185453,Chrysochloris asiatica,349,136,228,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 3
A0A9B0WY09,Ly6/PLAUR domain-containing protein 3,185453,Chrysochloris asiatica,349,28,124,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 3
A0A9B0WY52,Ly6/PLAUR domain-containing protein 5,185453,Chrysochloris asiatica,276,22,122,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 5
A0A9B0WY52,Ly6/PLAUR domain-containing protein 5,185453,Chrysochloris asiatica,276,128,216,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 5
A0A9B0WYU4,receptor protein serine/threonine kinase,185453,Chrysochloris asiatica,337,24,100,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9B0WZB5,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,124,19,99,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0WZD9,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,142,21,117,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B0X2A2,UPAR/Ly6 domain-containing protein,185453,Chrysochloris asiatica,134,24,107,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9B2JN40,Serine/threonine-protein kinase receptor,30195,Bombus terrestris,531,23,125,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A9B2JQK7,Protein sleepless,30195,Bombus terrestris,139,24,112,InterPro:IPR045860,Protein sleepless
A0A9B2JST6,Uncharacterized protein LOC105666197 isoform X1,30195,Bombus terrestris,143,20,123,InterPro:IPR045860,Uncharacterized protein LOC105666197 isoform X1
A0A9B2JT01,receptor protein serine/threonine kinase,30195,Bombus terrestris,511,31,135,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9B2MMY2,Uncharacterized protein LOC105666197 isoform X2,30195,Bombus terrestris,127,3,98,InterPro:IPR045860,Uncharacterized protein LOC105666197 isoform X2
A0A9B7CVD8,Protein sleepless,30195,Bombus terrestris,193,75,167,InterPro:IPR045860,Protein sleepless
A0A9C5YS45,receptor protein serine/threonine kinase,201502,Glossina fuscipes fuscipes,572,57,164,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9C5YZ50,receptor protein serine/threonine kinase,201502,Glossina fuscipes fuscipes,575,60,167,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9C5Z7E8,Protein sleepless,201502,Glossina fuscipes fuscipes,175,62,151,InterPro:IPR045860,Protein sleepless
A0A9C5Z8B6,Protein sleepless,201502,Glossina fuscipes fuscipes,163,47,124,InterPro:IPR045860,Protein sleepless
A0A9C5ZAR3,receptor protein serine/threonine kinase,201502,Glossina fuscipes fuscipes,583,110,187,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9C5ZE32,Protein sleepless,201502,Glossina fuscipes fuscipes,148,19,119,InterPro:IPR045860,Protein sleepless
A0A9C5ZEU9,receptor protein serine/threonine kinase,201502,Glossina fuscipes fuscipes,599,110,198,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9C5ZIQ2,receptor protein serine/threonine kinase,201502,Glossina fuscipes fuscipes,580,110,184,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A9C6DRF1,Protein sleepless,201502,Glossina fuscipes fuscipes,182,41,138,InterPro:IPR045860,Protein sleepless
A0A9C6DYL2,UPAR/Ly6 domain-containing protein,201502,Glossina fuscipes fuscipes,149,22,118,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A9C6S425,Uncharacterized protein LOC125384915 isoform X3,30195,Bombus terrestris,150,22,119,InterPro:IPR045860,Uncharacterized protein LOC125384915 isoform X3
